step,type,amount,oldbalanceOrg,oldbalanceDest,isFraud,isFlaggedFraud
487,5,882637.83,882637.83,6493.14,1,0
487,2,367980.99,367980.99,0.0,1,0
487,5,367980.99,367980.99,38222.61,1,0
487,2,1035401.2,1035401.2,0.0,1,0
487,5,1035401.2,1035401.2,4906677.4,1,0
488,2,50279.4,50279.4,0.0,1,0
488,5,50279.4,50279.4,1108375.76,1,0
488,2,27696.89,27696.89,0.0,1,0
488,5,27696.89,27696.89,352139.13,1,0
488,2,326052.83,326052.83,0.0,1,0
488,5,326052.83,326052.83,0.0,1,0
488,2,5363795.31,5363795.31,0.0,1,0
488,5,5363795.31,5363795.31,33769.18,1,0
489,2,101081.12,101081.12,0.0,1,0
489,5,101081.12,101081.12,1031759.71,1,0
489,2,934314.89,934314.89,0.0,1,0
489,5,934314.89,934314.89,0.0,1,0
489,2,7515624.63,7515624.63,0.0,1,0
489,5,7515624.63,7515624.63,0.0,1,0
489,2,107128.17,107128.17,0.0,1,0
489,5,107128.17,107128.17,29150.7,1,0
489,2,177925.98,177925.98,0.0,1,0
489,5,177925.98,177925.98,70857.67,1,0
489,2,1189986.88,1189986.88,0.0,1,0
489,5,1189986.88,1189986.88,0.0,1,0
489,2,4241.44,4241.44,0.0,1,0
489,5,4241.44,4241.44,256363.03,1,0
490,2,1048388.34,1048388.34,0.0,1,0
490,5,1048388.34,1048388.34,0.0,1,0
490,2,1927403.83,1927403.83,0.0,1,0
490,5,1927403.83,1927403.83,0.0,1,0
490,2,422648.87,422648.87,0.0,1,0
490,5,422648.87,422648.87,0.0,1,0
490,2,3641525.7,3641525.7,0.0,1,0
490,5,3641525.7,3641525.7,599102.39,1,0
490,2,1106295.77,1106295.77,0.0,1,0
490,5,1106295.77,1106295.77,20017.88,1,0
491,2,449199.47,449199.47,0.0,1,0
491,5,449199.47,449199.47,224957.93,1,0
491,2,1265033.25,1265033.25,0.0,1,0
491,5,1265033.25,1265033.25,68292.18,1,0
491,2,1122827.94,1122827.94,0.0,1,0
491,5,1122827.94,1122827.94,257056.52,1,0
491,2,580387.06,580387.06,0.0,1,0
491,5,580387.06,580387.06,1624593.89,1,0
491,2,1381513.27,1381513.27,0.0,1,0
491,5,1381513.27,1381513.27,528616.61,1,0
491,2,25616.71,25616.71,0.0,1,0
491,5,25616.71,25616.71,3380917.08,1,0
492,2,2985840.4,2985840.4,0.0,1,0
492,5,2985840.4,2985840.4,386985.85,1,0
492,2,1059682.92,1059682.92,0.0,1,0
492,5,1059682.92,1059682.92,102876.2,1,0
492,2,162192.78,162192.78,0.0,1,0
492,5,162192.78,162192.78,0.0,1,0
493,2,1214511.61,1214511.61,0.0,1,0
493,5,1214511.61,1214511.61,0.0,1,0
493,2,144452.14,144452.14,0.0,1,0
493,5,144452.14,144452.14,223043.46,1,0
493,2,567729.52,567729.52,0.0,1,0
493,5,567729.52,567729.52,365798.0,1,0
493,2,605108.36,605108.36,0.0,1,0
493,5,605108.36,605108.36,893880.11,1,0
494,2,7078157.11,7078157.11,0.0,1,0
494,5,7078157.11,7078157.11,6398391.47,1,0
494,2,503620.99,503620.99,0.0,1,0
494,5,503620.99,503620.99,0.0,1,0
494,2,3642569.29,3642569.29,0.0,1,0
494,5,3642569.29,3642569.29,1907850.52,1,0
494,2,103909.1,103909.1,0.0,1,0
494,5,103909.1,103909.1,0.0,1,0
495,2,255286.59,255286.59,0.0,1,0
495,5,255286.59,255286.59,0.0,1,0
495,2,987470.17,987470.17,0.0,1,0
495,5,987470.17,987470.17,0.0,1,0
495,2,1248344.84,1248344.84,0.0,1,0
495,5,1248344.84,1248344.84,0.0,1,0
495,2,1301090.39,1301090.39,0.0,1,0
495,5,1301090.39,1301090.39,3049015.55,1,0
495,2,58737.53,58737.53,0.0,1,0
495,5,58737.53,58737.53,887496.11,1,0
495,2,197943.1,197943.1,0.0,1,0
495,5,197943.1,197943.1,0.0,1,0
495,2,296940.32,296940.32,0.0,1,0
495,5,296940.32,296940.32,1278235.25,1,0
495,2,797710.8,797710.8,0.0,1,0
495,5,797710.8,797710.8,49988.57,1,0
496,2,174725.11,174725.11,0.0,1,0
496,5,174725.11,174725.11,4415446.47,1,0
496,2,766151.45,766151.45,0.0,1,0
496,5,766151.45,766151.45,0.0,1,0
496,2,30171.95,30171.95,0.0,1,0
496,5,30171.95,30171.95,3334845.4,1,0
497,2,2123610.45,2123610.45,0.0,1,0
497,5,2123610.45,2123610.45,1234419.45,1,0
497,2,1939519.45,1939519.45,0.0,1,0
497,5,1939519.45,1939519.45,38036.62,1,0
497,2,1416055.74,1416055.74,0.0,1,0
497,5,1416055.74,1416055.74,4392650.62,1,0
497,2,10000000.0,13695429.98,0.0,1,0
497,5,10000000.0,10000000.0,714460.87,1,0
497,2,3695429.98,3695429.98,0.0,1,0
497,5,3695429.98,3695429.98,223917.78,1,0
497,2,462441.03,462441.03,0.0,1,0
497,5,462441.03,462441.03,94616.19,1,0
497,2,1177100.83,1177100.83,0.0,1,0
497,5,1177100.83,1177100.83,0.0,1,0
497,2,918087.96,918087.96,0.0,1,0
497,5,918087.96,918087.96,322224.88,1,0
497,2,224570.45,224570.45,0.0,1,0
497,5,224570.45,224570.45,7449938.25,1,0
497,2,141586.27,141586.27,0.0,1,0
497,5,141586.27,141586.27,0.0,1,0
498,2,95064.86,95064.86,0.0,1,0
498,5,95064.86,95064.86,261235.49,1,0
498,2,142791.28,142791.28,0.0,1,0
498,5,142791.28,142791.28,724053.13,1,0
498,2,1028515.56,1028515.56,0.0,1,0
498,5,1028515.56,1028515.56,0.0,1,0
498,2,207261.07,207261.07,0.0,1,0
498,5,207261.07,207261.07,48221.7,1,0
498,2,10000000.0,19593838.63,0.0,1,0
498,5,10000000.0,10000000.0,302854.73,1,0
498,2,9593838.63,9593838.63,0.0,1,0
498,5,9593838.63,9593838.63,0.0,1,0
499,2,558136.45,558136.45,0.0,1,0
499,5,558136.45,558136.45,82549.61,1,0
499,2,488243.65,488243.65,0.0,1,0
499,5,488243.65,488243.65,0.0,1,0
499,2,705529.08,705529.08,0.0,1,0
499,5,705529.08,705529.08,41951.21,1,0
499,2,116530.2,116530.2,0.0,1,0
499,5,116530.2,116530.2,1608702.22,1,0
499,2,43308.07,43308.07,0.0,1,0
499,5,43308.07,43308.07,289285.73,1,0
500,2,930970.44,930970.44,0.0,1,0
500,5,930970.44,930970.44,0.0,1,0
500,2,21832.43,21832.43,0.0,1,0
500,5,21832.43,21832.43,36801.19,1,0
501,2,705647.68,705647.68,0.0,1,0
501,5,705647.68,705647.68,0.0,1,0
501,2,1254775.16,1254775.16,0.0,1,0
501,5,1254775.16,1254775.16,105384.01,1,0
501,2,824841.09,824841.09,0.0,1,0
501,5,824841.09,824841.09,629645.26,1,0
501,2,1318024.48,1318024.48,0.0,1,0
501,5,1318024.48,1318024.48,544.32,1,0
501,2,772379.36,772379.36,0.0,1,0
501,5,772379.36,772379.36,501817.89,1,0
501,2,6183238.55,6183238.55,0.0,1,0
501,5,6183238.55,6183238.55,1289583.48,1,0
501,2,9301213.46,9301213.46,0.0,1,0
501,5,9301213.46,9301213.46,277228.74,1,0
501,2,472808.24,472808.24,0.0,1,0
501,5,472808.24,472808.24,0.0,1,0
501,2,185391.82,185391.82,0.0,1,0
501,5,185391.82,185391.82,0.0,1,0
501,2,10000000.0,18020192.15,0.0,1,0
501,5,10000000.0,10000000.0,11656587.57,1,0
501,2,8020192.15,8020192.15,0.0,1,0
501,5,8020192.15,8020192.15,2435.09,1,0
501,2,73328.47,73328.47,0.0,1,0
501,5,73328.47,73328.47,121670.8,1,0
501,2,161024.8,161024.8,0.0,1,0
501,5,161024.8,161024.8,570881.26,1,0
501,2,534470.98,534470.98,0.0,1,0
501,5,534470.98,534470.98,741.07,1,0
502,2,73051.02,73051.02,0.0,1,0
502,5,73051.02,73051.02,6049.33,1,0
502,2,613020.85,613020.85,0.0,1,0
502,5,613020.85,613020.85,940884.76,1,0
502,2,66066.73,66066.73,0.0,1,0
502,5,66066.73,66066.73,0.0,1,0
502,2,1673066.07,1673066.07,0.0,1,0
502,5,1673066.07,1673066.07,3680384.06,1,0
502,2,4758180.79,4758180.79,0.0,1,0
502,5,4758180.79,4758180.79,0.0,1,0
502,2,669536.75,669536.75,0.0,1,0
502,5,669536.75,669536.75,178669.97,1,0
503,2,993088.06,993088.06,0.0,1,0
503,5,993088.06,993088.06,244746.61,1,0
503,2,861189.54,861189.54,0.0,1,0
503,5,861189.54,861189.54,0.0,1,0
503,2,56290.17,56290.17,0.0,1,0
503,5,56290.17,56290.17,10484036.58,1,0
503,2,251683.05,251683.05,0.0,1,0
503,5,251683.05,251683.05,0.0,1,0
503,2,854065.31,854065.31,0.0,1,0
503,5,854065.31,854065.31,80062.21,1,0
504,2,262678.53,262678.53,0.0,1,0
504,5,262678.53,262678.53,577129.04,1,0
504,2,219278.81,219278.81,0.0,1,0
504,5,219278.81,219278.81,22127.85,1,0
504,2,3018810.85,3018810.85,0.0,1,0
504,5,3018810.85,3018810.85,65126.98,1,0
504,2,138048.52,138048.52,0.0,1,0
504,5,138048.52,138048.52,0.0,1,0
504,2,1380940.73,1380940.73,0.0,1,0
504,5,1380940.73,1380940.73,185939.03,1,0
505,2,2251225.38,2251225.38,0.0,1,0
505,5,2251225.38,2251225.38,23722.5,1,0
505,2,4553004.39,4553004.39,0.0,1,0
505,5,4553004.39,4553004.39,26260.25,1,0
505,2,745156.83,745156.83,0.0,1,0
505,5,745156.83,745156.83,6325085.98,1,0
505,2,2979972.78,2979972.78,0.0,1,0
505,5,2979972.78,2979972.78,267407.43,1,0
506,2,1048100.0,1048100.0,0.0,1,0
506,5,1048100.0,1048100.0,3311018.47,1,0
506,2,575082.97,575082.97,0.0,1,0
506,5,575082.97,575082.97,0.0,1,0
506,2,10000000.0,17041719.54,0.0,1,0
506,5,10000000.0,10000000.0,1920358.24,1,0
506,2,7041719.54,7041719.54,0.0,1,0
506,5,7041719.54,7041719.54,0.0,1,0
507,2,269476.09,269476.09,0.0,1,0
507,5,269476.09,269476.09,32185.76,1,0
507,2,244153.94,244153.94,0.0,1,0
507,5,244153.94,244153.94,462368.7,1,0
507,2,2291498.65,2291498.65,0.0,1,0
507,5,2291498.65,2291498.65,0.0,1,0
507,2,781183.07,781183.07,0.0,1,0
507,5,781183.07,781183.07,222966.53,1,0
507,2,227304.91,227304.91,0.0,1,0
507,5,227304.91,227304.91,80290.25,1,0
507,2,10000000.0,17239986.95,0.0,1,0
507,5,10000000.0,10000000.0,123242.63,1,0
507,2,7239986.95,7239986.95,0.0,1,0
507,5,7239986.95,7239986.95,0.0,1,0
508,2,385050.58,385050.58,0.0,1,0
508,5,385050.58,385050.58,1482899.76,1,0
508,2,218350.42,218350.42,0.0,1,0
508,5,218350.42,218350.42,143135.63,1,0
508,2,350233.08,350233.08,0.0,1,0
508,5,350233.08,350233.08,39341.87,1,0
509,2,23413.67,23413.67,0.0,1,0
509,5,23413.67,23413.67,0.0,1,0
509,2,407320.01,407320.01,0.0,1,0
509,5,407320.01,407320.01,0.0,1,0
509,2,40836.05,40836.05,0.0,1,0
509,5,40836.05,40836.05,1125471.43,1,0
509,2,2656973.04,2656973.04,0.0,1,0
509,5,2656973.04,2656973.04,654028.45,1,0
509,2,1994525.04,1994525.04,0.0,1,0
509,5,1994525.04,1994525.04,337740.87,1,0
509,2,120411.9,120411.9,0.0,1,0
509,5,120411.9,120411.9,699540.99,1,0
509,2,418871.89,418871.89,0.0,1,0
509,5,418871.89,418871.89,134286.38,1,0
510,2,844348.52,844348.52,0.0,1,0
510,5,844348.52,844348.52,37158.79,1,0
510,2,3425386.69,3425386.69,0.0,1,0
510,5,3425386.69,3425386.69,0.0,1,0
510,2,550231.35,550231.35,0.0,1,0
510,5,550231.35,550231.35,919044.92,1,0
510,2,177137.79,177137.79,0.0,1,0
510,5,177137.79,177137.79,496799.27,1,0
510,2,3178881.71,3178881.71,0.0,1,0
510,5,3178881.71,3178881.71,0.0,1,0
511,2,150929.12,150929.12,0.0,1,0
511,5,150929.12,150929.12,136233.24,1,0
511,2,1367070.94,1367070.94,0.0,1,0
511,5,1367070.94,1367070.94,230814.67,1,0
511,2,2491.85,2491.85,0.0,1,0
511,5,2491.85,2491.85,292572.02,1,0
512,2,684266.09,684266.09,0.0,1,0
512,5,684266.09,684266.09,76615.04,1,0
512,2,1319703.76,1319703.76,0.0,1,0
512,5,1319703.76,1319703.76,1629051.49,1,0
512,2,8991625.83,8991625.83,0.0,1,0
512,5,8991625.83,8991625.83,2195033.03,1,0
512,2,430207.22,430207.22,0.0,1,0
512,5,430207.22,430207.22,148478.49,1,0
512,2,718350.64,718350.64,0.0,1,0
512,5,718350.64,718350.64,0.0,1,0
512,2,127120.88,127120.88,0.0,1,0
512,5,127120.88,127120.88,2605727.43,1,0
513,2,159724.42,159724.42,0.0,1,0
513,5,159724.42,159724.42,1148566.96,1,0
513,2,100762.66,100762.66,0.0,1,0
513,5,100762.66,100762.66,0.0,1,0
513,2,168033.36,168033.36,0.0,1,0
513,5,168033.36,168033.36,1007215.9,1,0
513,2,1530378.45,1530378.45,0.0,1,0
513,5,1530378.45,1530378.45,0.0,1,0
513,2,217506.28,217506.28,0.0,1,0
513,5,217506.28,217506.28,78480.8,1,0
514,2,10880.26,10880.26,0.0,1,0
514,5,10880.26,10880.26,746738.69,1,0
514,2,137605.04,137605.04,0.0,1,0
514,5,137605.04,137605.04,0.0,1,0
514,2,713404.6,713404.6,0.0,1,0
514,5,713404.6,713404.6,0.0,1,0
514,2,10000000.0,15912204.0,0.0,1,0
514,5,10000000.0,10000000.0,0.0,1,0
514,2,5912204.0,5912204.0,0.0,1,0
514,5,5912204.0,5912204.0,275588.94,1,0
514,2,3551771.18,3551771.18,0.0,1,0
514,5,3551771.18,3551771.18,208369.87,1,0
514,2,48340.79,48340.79,0.0,1,0
514,5,48340.79,48340.79,3532298.75,1,0
515,2,290211.26,290211.26,0.0,1,0
515,5,290211.26,290211.26,168800.49,1,0
515,2,124465.49,124465.49,0.0,1,0
515,5,124465.49,124465.49,0.0,1,0
515,2,12804.74,12804.74,0.0,1,0
515,5,12804.74,12804.74,116946.42,1,0
516,2,423660.73,423660.73,0.0,1,0
516,5,423660.73,423660.73,0.0,1,0
516,2,848134.57,848134.57,0.0,1,0
516,5,848134.57,848134.57,211206.33,1,0
516,2,346293.24,346293.24,0.0,1,0
516,5,346293.24,346293.24,750235.55,1,0
516,2,414794.23,414794.23,0.0,1,0
516,5,414794.23,414794.23,8045553.73,1,0
516,2,10000000.0,22625132.51,0.0,1,0
516,5,10000000.0,10000000.0,6070888.2,1,0
516,2,10000000.0,12625132.51,0.0,1,0
516,5,10000000.0,10000000.0,195275.73,1,0
516,2,2625132.51,2625132.51,0.0,1,0
516,5,2625132.51,2625132.51,35492.23,1,0
517,2,4993938.87,4993938.87,0.0,1,0
517,5,4993938.87,4993938.87,743498.25,1,0
517,2,699183.61,699183.61,0.0,1,0
517,5,699183.61,699183.61,1355085.63,1,0
517,2,555328.55,555328.55,0.0,1,0
517,5,555328.55,555328.55,0.0,1,0
518,2,242896.12,242896.12,0.0,1,0
518,5,242896.12,242896.12,2182109.56,1,0
518,2,1165187.89,1165187.89,0.0,1,0
518,5,1165187.89,1165187.89,0.0,1,0
518,2,22048.19,22048.19,0.0,1,0
518,5,22048.19,22048.19,0.0,1,0
518,2,95105.01,95105.01,0.0,1,0
518,5,95105.01,95105.01,1779246.39,1,0
519,2,105491.11,105491.11,0.0,1,0
519,5,105491.11,105491.11,0.0,1,0
519,2,1558.46,1558.46,0.0,1,0
519,5,1558.46,1558.46,1090398.04,1,0
519,2,21738.98,21738.98,0.0,1,0
519,5,21738.98,21738.98,0.0,1,0
519,2,1644253.61,1644253.61,0.0,1,0
519,5,1644253.61,1644253.61,0.0,1,0
519,2,108994.49,108994.49,0.0,1,0
519,5,108994.49,108994.49,560333.23,1,0
519,2,1049424.26,1049424.26,0.0,1,0
519,5,1049424.26,1049424.26,0.0,1,0
520,2,3283695.97,3283695.97,0.0,1,0
520,5,3283695.97,3283695.97,154559.87,1,0
520,2,2871898.5,2871898.5,0.0,1,0
520,5,2871898.5,2871898.5,0.0,1,0
520,2,1459180.14,1459180.14,0.0,1,0
520,5,1459180.14,1459180.14,1120598.68,1,0
520,2,5469910.99,5469910.99,0.0,1,0
520,5,5469910.99,5469910.99,115992.44,1,0
520,2,53325.6,53325.6,0.0,1,0
520,5,53325.6,53325.6,753904.94,1,0
520,2,658855.33,658855.33,0.0,1,0
520,5,658855.33,658855.33,4937941.18,1,0
521,2,98086.09,98086.09,0.0,1,0
521,5,98086.09,98086.09,0.0,1,0
521,2,5087422.03,5087422.03,0.0,1,0
521,5,5087422.03,5087422.03,16628.06,1,0
521,2,48734.24,48734.24,0.0,1,0
521,5,48734.24,48734.24,547479.72,1,0
521,2,157277.0,157277.0,0.0,1,0
521,5,157277.0,157277.0,369445.83,1,0
521,2,525155.79,525155.79,0.0,1,0
521,5,525155.79,525155.79,2665961.11,1,0
521,2,28835.93,28835.93,0.0,1,0
521,5,28835.93,28835.93,263633.63,1,0
521,2,27483.79,27483.79,0.0,1,0
521,5,27483.79,27483.79,66220.65,1,0
522,2,1752606.15,1752606.15,0.0,1,0
522,5,1752606.15,1752606.15,0.0,1,0
522,2,1543975.74,1543975.74,0.0,1,0
522,5,1543975.74,1543975.74,273464.29,1,0
522,2,59250.11,59250.11,0.0,1,0
522,5,59250.11,59250.11,1142307.7,1,0
522,2,146908.38,146908.38,0.0,1,0
522,5,146908.38,146908.38,4991504.3,1,0
522,2,545780.7,545780.7,0.0,1,0
522,5,545780.7,545780.7,0.0,1,0
522,2,73561.74,73561.74,0.0,1,0
522,5,73561.74,73561.74,0.0,1,0
522,2,101408.84,101408.84,0.0,1,0
522,5,101408.84,101408.84,0.0,1,0
523,2,7603589.38,7603589.38,0.0,1,0
523,5,7603589.38,7603589.38,299845.14,1,0
523,2,160186.79,160186.79,0.0,1,0
523,5,160186.79,160186.79,2428183.45,1,0
523,2,951451.17,951451.17,0.0,1,0
523,5,951451.17,951451.17,1430666.86,1,0
523,2,2135320.18,2135320.18,0.0,1,0
523,5,2135320.18,2135320.18,333330.67,1,0
523,2,121543.83,121543.83,0.0,1,0
523,5,121543.83,121543.83,64845.34,1,0
523,2,120598.96,120598.96,0.0,1,0
523,5,120598.96,120598.96,1284199.46,1,0
523,2,921894.19,921894.19,0.0,1,0
523,5,921894.19,921894.19,523285.83,1,0
523,2,497928.97,497928.97,0.0,1,0
523,5,497928.97,497928.97,4112129.55,1,0
523,2,4623764.68,4623764.68,0.0,1,0
523,5,4623764.68,4623764.68,0.0,1,0
523,2,159094.64,159094.64,0.0,1,0
523,5,159094.64,159094.64,0.0,1,0
523,2,248799.49,248799.49,0.0,1,0
523,5,248799.49,248799.49,323143.23,1,0
523,2,1200702.71,1200702.71,0.0,1,0
523,5,1200702.71,1200702.71,370244.35,1,0
523,2,10000000.0,15999376.79,0.0,1,0
523,5,10000000.0,10000000.0,198226.59,1,0
523,2,5999376.79,5999376.79,0.0,1,0
523,5,5999376.79,5999376.79,197460.17,1,0
523,2,25819.42,25819.42,0.0,1,0
523,5,25819.42,25819.42,0.0,1,0
524,2,232315.43,232315.43,0.0,1,0
524,5,232315.43,232315.43,20819035.38,1,0
524,2,356224.26,356224.26,0.0,1,0
524,5,356224.26,356224.26,0.0,1,0
525,2,203280.85,203280.85,0.0,1,0
525,5,203280.85,203280.85,0.0,1,0
526,2,210525.95,210525.95,0.0,1,0
526,5,210525.95,210525.95,461327.69,1,0
526,2,199940.02,199940.02,0.0,1,0
526,5,199940.02,199940.02,0.0,1,0
526,2,319883.28,319883.28,0.0,1,0
526,5,319883.28,319883.28,102882.01,1,0
526,2,377038.53,377038.53,0.0,1,0
526,5,377038.53,377038.53,105508.48,1,0
526,2,606920.11,606920.11,0.0,1,0
526,5,606920.11,606920.11,16606636.44,1,0
526,2,200008.33,200008.33,0.0,1,0
526,5,200008.33,200008.33,2959887.83,1,0
527,2,1094419.89,1094419.89,0.0,1,0
527,5,1094419.89,1094419.89,6352690.24,1,0
527,2,79323.25,79323.25,0.0,1,0
527,5,79323.25,79323.25,194983.92,1,0
527,2,6087.58,6087.58,0.0,1,0
527,5,6087.58,6087.58,3584904.5,1,0
528,2,181224.98,181224.98,0.0,1,0
528,5,181224.98,181224.98,23302.75,1,0
528,2,2173367.35,2173367.35,0.0,1,0
528,5,2173367.35,2173367.35,476131.89,1,0
528,2,501101.41,501101.41,0.0,1,0
528,5,501101.41,501101.41,561058.61,1,0
528,2,11070.29,11070.29,0.0,1,0
528,5,11070.29,11070.29,341891.92,1,0
528,2,311234.46,311234.46,0.0,1,0
528,5,311234.46,311234.46,978976.44,1,0
528,2,1016302.6,1016302.6,0.0,1,0
528,5,1016302.6,1016302.6,1149447.1,1,0
528,2,392767.71,392767.71,0.0,1,0
528,5,392767.71,392767.71,90169.81,1,0
529,2,1773151.32,1773151.32,0.0,1,0
529,5,1773151.32,1773151.32,775203.68,1,0
529,2,1399724.98,1399724.98,0.0,1,0
529,5,1399724.98,1399724.98,440633.99,1,0
529,2,1679154.56,1679154.56,0.0,1,0
529,5,1679154.56,1679154.56,4351406.23,1,0
530,2,398711.68,398711.68,0.0,1,0
530,5,398711.68,398711.68,652931.8,1,0
530,2,19576.96,19576.96,0.0,1,0
530,5,19576.96,19576.96,762608.82,1,0
530,2,387773.97,387773.97,0.0,1,0
530,5,387773.97,387773.97,34606.86,1,0
530,2,148680.12,148680.12,0.0,1,0
530,5,148680.12,148680.12,0.0,1,0
531,2,1312406.14,1312406.14,0.0,1,0
531,5,1312406.14,1312406.14,289086.82,1,0
531,2,3547485.43,3547485.43,0.0,1,0
531,5,3547485.43,3547485.43,0.0,1,0
531,2,834203.65,834203.65,0.0,1,0
531,5,834203.65,834203.65,0.0,1,0
531,2,4791.06,4791.06,0.0,1,0
531,5,4791.06,4791.06,4814602.17,1,0
531,2,13074.53,13074.53,0.0,1,0
531,5,13074.53,13074.53,975600.51,1,0
531,2,29637.03,29637.03,0.0,1,0
531,5,29637.03,29637.03,0.0,1,0
531,2,6392800.85,6392800.85,0.0,1,0
531,5,6392800.85,6392800.85,337849.17,1,0
532,2,188097.08,188097.08,0.0,1,0
532,5,188097.08,188097.08,164930.19,1,0
532,2,254719.63,254719.63,0.0,1,0
532,5,254719.63,254719.63,0.0,1,0
532,2,634046.89,634046.89,0.0,1,0
532,5,634046.89,634046.89,985290.65,1,0
533,2,878034.02,878034.02,0.0,1,0
533,5,878034.02,878034.02,1531593.58,1,0
533,2,1303029.52,1303029.52,0.0,1,0
533,5,1303029.52,1303029.52,522143.94,1,0
533,2,3439121.37,3439121.37,0.0,1,0
533,5,3439121.37,3439121.37,67310.12,1,0
533,2,18042.11,18042.11,0.0,1,0
533,5,18042.11,18042.11,135951.5,1,0
533,2,495977.84,495977.84,0.0,1,0
533,5,495977.84,495977.84,236230516.82,1,0
533,2,400517.07,400517.07,0.0,1,0
533,5,400517.07,400517.07,0.0,1,0
534,2,209340.53,209340.53,0.0,1,0
534,5,209340.53,209340.53,744384.06,1,0
534,2,136245.39,136245.39,0.0,1,0
534,5,136245.39,136245.39,1080039.68,1,0
534,2,771024.82,771024.82,0.0,1,0
534,5,771024.82,771024.82,121864.03,1,0
534,2,1390332.39,1390332.39,0.0,1,0
534,5,1390332.39,1390332.39,0.0,1,0
534,2,671516.68,671516.68,0.0,1,0
534,5,671516.68,671516.68,57926.23,1,0
534,2,492896.75,492896.75,0.0,1,0
534,5,492896.75,492896.75,10420895.1,1,0
535,2,606501.57,606501.57,0.0,1,0
535,5,606501.57,606501.57,123759.67,1,0
535,2,72878.02,72878.02,0.0,1,0
535,5,72878.02,72878.02,55093.16,1,0
535,2,588173.24,588173.24,0.0,1,0
535,5,588173.24,588173.24,16152763.21,1,0
536,2,116974.87,116974.87,0.0,1,0
536,5,116974.87,116974.87,735380.64,1,0
536,2,624686.04,624686.04,0.0,1,0
536,5,624686.04,624686.04,162545.17,1,0
536,2,232565.37,232565.37,0.0,1,0
536,5,232565.37,232565.37,0.0,1,0
536,2,1567549.99,1567549.99,0.0,1,0
536,5,1567549.99,1567549.99,7935074.82,1,0
536,2,844213.81,844213.81,0.0,1,0
536,5,844213.81,844213.81,0.0,1,0
536,2,285382.07,285382.07,0.0,1,0
536,5,285382.07,285382.07,0.0,1,0
537,2,34238.2,34238.2,0.0,1,0
537,5,34238.2,34238.2,300369.39,1,0
537,2,340119.98,340119.98,0.0,1,0
537,5,340119.98,340119.98,3680505.2,1,0
537,2,2463190.9,2463190.9,0.0,1,0
537,5,2463190.9,2463190.9,1200145.47,1,0
537,2,1504.73,1504.73,0.0,1,0
537,5,1504.73,1504.73,26284.34,1,0
537,2,81278.73,81278.73,0.0,1,0
537,5,81278.73,81278.73,2087033.64,1,0
537,2,266546.68,266546.68,0.0,1,0
537,5,266546.68,266546.68,0.0,1,0
537,2,26481.25,26481.25,0.0,1,0
537,5,26481.25,26481.25,1119942.48,1,0
537,2,254773.22,254773.22,0.0,1,0
537,5,254773.22,254773.22,672304.86,1,0
537,2,127447.68,127447.68,0.0,1,0
537,5,127447.68,127447.68,1274456.97,1,0
538,2,1392337.38,1392337.38,0.0,1,0
538,5,1392337.38,1392337.38,125815.9,1,0
538,2,2136099.59,2136099.59,0.0,1,0
538,5,2136099.59,2136099.59,466582.86,1,0
538,2,202968.27,202968.27,0.0,1,0
538,5,202968.27,202968.27,618614.54,1,0
538,2,37436.78,37436.78,0.0,1,0
538,5,37436.78,37436.78,0.0,1,0
538,2,1253358.42,1253358.42,0.0,1,0
538,5,1253358.42,1253358.42,8398499.24,1,0
539,2,198888.16,198888.16,0.0,1,0
539,5,198888.16,198888.16,359018.15,1,0
539,2,79594.91,79594.91,0.0,1,0
539,5,79594.91,79594.91,2009434.94,1,0
540,2,3707342.38,3707342.38,0.0,1,0
540,5,3707342.38,3707342.38,558618.2,1,0
540,2,342970.95,342970.95,0.0,1,0
540,5,342970.95,342970.95,660948.23,1,0
540,2,1989311.31,1989311.31,0.0,1,0
540,5,1989311.31,1989311.31,2475151.37,1,0
541,2,3297243.38,3297243.38,0.0,1,0
541,5,3297243.38,3297243.38,22757.65,1,0
541,2,10000000.0,12629417.41,0.0,1,0
541,5,10000000.0,10000000.0,0.0,1,0
541,2,2629417.41,2629417.41,0.0,1,0
541,5,2629417.41,2629417.41,0.0,1,0
541,2,108755.28,108755.28,0.0,1,0
541,5,108755.28,108755.28,27775.23,1,0
541,2,107320.81,107320.81,0.0,1,0
541,5,107320.81,107320.81,289571.44,1,0
541,2,5512595.16,5512595.16,0.0,1,0
541,5,5512595.16,5512595.16,201581.65,1,0
542,2,736521.51,736521.51,0.0,1,0
542,5,736521.51,736521.51,77874.55,1,0
542,2,7469051.14,7469051.14,0.0,1,0
542,5,7469051.14,7469051.14,94820.42,1,0
542,2,161804.68,161804.68,0.0,1,0
542,5,161804.68,161804.68,22621.89,1,0
542,2,1068398.61,1068398.61,0.0,1,0
542,5,1068398.61,1068398.61,0.0,1,0
542,2,5166393.44,5166393.44,0.0,1,0
542,5,5166393.44,5166393.44,0.0,1,0
543,2,74436.56,74436.56,0.0,1,0
543,5,74436.56,74436.56,201151.33,1,0
543,2,57204.07,57204.07,0.0,1,0
543,5,57204.07,57204.07,2726027.96,1,0
543,2,2558618.27,2558618.27,0.0,1,0
543,5,2558618.27,2558618.27,13626415.3,1,0
544,2,179997.78,179997.78,0.0,1,0
544,5,179997.78,179997.78,55751.58,1,0
544,2,25473.11,25473.11,0.0,1,0
544,5,25473.11,25473.11,4747.03,1,0
544,2,412668.39,412668.39,0.0,1,0
